timestamp,open,high,low,close,volume
2025-01-14T05:45:00,1.08176,1.08188,1.08163,1.08175,969
2025-01-14T06:00:00,1.08175,1.08187,1.08162,1.08174,972
2025-01-14T06:15:00,1.08174,1.08186,1.08162,1.08174,975
2025-01-14T06:30:00,1.08174,1.08187,1.08162,1.08175,978
2025-01-14T06:45:00,1.08175,1.08188,1.08163,1.08176,981
2025-01-14T07:00:00,1.08176,1.08189,1.08164,1.08177,984
2025-01-14T07:15:00,1.08177,1.08191,1.08165,1.08179,987
2025-01-14T07:30:00,1.08179,1.08193,1.08167,1.08181,990
2025-01-14T07:45:00,1.08181,1.08196,1.08169,1.08184,993
2025-01-14T08:00:00,1.08184,1.08198,1.08172,1.08186,996
2025-01-14T08:15:00,1.08186,1.08201,1.08174,1.08189,999
2025-01-14T08:30:00,1.08189,1.08204,1.08177,1.08192,1002
2025-01-14T08:45:00,1.08192,1.08207,1.08180,1.08195,1005
2025-01-14T09:00:00,1.08195,1.08210,1.08183,1.08198,1008
2025-01-14T09:15:00,1.08198,1.08213,1.08186,1.08201,1011
2025-01-14T09:30:00,1.08201,1.08215,1.08189,1.08203,1014
2025-01-14T09:45:00,1.08203,1.08217,1.08191,1.08205,1017
2025-01-14T10:00:00,1.08205,1.08219,1.08193,1.08207,1020
2025-01-14T10:15:00,1.08207,1.08220,1.08195,1.08208,1023
2025-01-14T10:30:00,1.08208,1.08221,1.08196,1.08209,1026
2025-01-14T10:45:00,1.08209,1.08221,1.08197,1.08209,1029
2025-01-14T11:00:00,1.08209,1.08221,1.08197,1.08209,1032
2025-01-14T11:15:00,1.08209,1.08221,1.08196,1.08208,1035
2025-01-14T11:30:00,1.08208,1.08220,1.08195,1.08207,1038
2025-01-14T11:45:00,1.08207,1.08219,1.08193,1.08205,1041
2025-01-14T12:00:00,1.08205,1.08217,1.08191,1.08203,1044
2025-01-14T12:15:00,1.08203,1.08215,1.08189,1.08201,1047
2025-01-14T12:30:00,1.08201,1.08213,1.08186,1.08198,1050
2025-01-14T12:45:00,1.08198,1.08210,1.08183,1.08195,1053
2025-01-14T13:00:00,1.08195,1.08207,1.08180,1.08192,1056
2025-01-14T13:15:00,1.08192,1.08204,1.08177,1.08189,1059
2025-01-14T13:30:00,1.08189,1.08201,1.08174,1.08186,1062
2025-01-14T13:45:00,1.08186,1.08198,1.08172,1.08184,1065
2025-01-14T14:00:00,1.08184,1.08196,1.08169,1.08181,1068
2025-01-14T14:15:00,1.08181,1.08193,1.08167,1.08179,1071
2025-01-14T14:30:00,1.08179,1.08191,1.08164,1.08176,1074
2025-01-14T14:45:00,1.08176,1.08188,1.08163,1.08175,1077
2025-01-14T15:00:00,1.08175,1.08187,1.08162,1.08174,1080
2025-01-14T15:15:00,1.08174,1.08186,1.08161,1.08173,1083
2025-01-14T15:30:00,1.08173,1.08185,1.08161,1.08173,1086
2025-01-14T15:45:00,1.08173,1.08185,1.08161,1.08173,1089
2025-01-14T16:00:00,1.08173,1.08185,1.08161,1.08173,1092
2025-01-14T16:15:00,1.08173,1.08187,1.08161,1.08175,1095
2025-01-14T16:30:00,1.08175,1.08188,1.08163,1.08176,1098
2025-01-14T16:45:00,1.08176,1.08190,1.08164,1.08178,1101
2025-01-14T17:00:00,1.08178,1.08193,1.08166,1.08181,1104
2025-01-14T17:15:00,1.08181,1.08195,1.08169,1.08183,1107
2025-01-14T17:30:00,1.08183,1.08198,1.08171,1.08186,1110
2025-01-14T17:45:00,1.08186,1.08201,1.08174,1.08189,1113
2025-01-14T18:00:00,1.08189,1.08204,1.08177,1.08192,1116
2025-01-14T18:15:00,1.08192,1.08207,1.08180,1.08195,1119
2025-01-14T18:30:00,1.08195,1.08210,1.08183,1.08198,1122
2025-01-14T18:45:00,1.08198,1.08213,1.08186,1.08201,1125
2025-01-14T19:00:00,1.08201,1.08215,1.08189,1.08203,1128
2025-01-14T19:15:00,1.08203,1.08217,1.08191,1.08205,1131
2025-01-14T19:30:00,1.08205,1.08219,1.08193,1.08207,1134
2025-01-14T19:45:00,1.08207,1.08220,1.08195,1.08208,1137
2025-01-14T20:00:00,1.08208,1.08221,1.08196,1.08209,1140
2025-01-14T20:15:00,1.08209,1.08222,1.08197,1.08210,1143
2025-01-14T20:30:00,1.08210,1.08222,1.08197,1.08209,1146
2025-01-14T20:45:00,1.08209,1.08221,1.08197,1.08209,1149
2025-01-14T21:00:00,1.08209,1.08221,1.08196,1.08208,1152
2025-01-14T21:15:00,1.08208,1.08220,1.08194,1.08206,1155
2025-01-14T21:30:00,1.08206,1.08218,1.08192,1.08204,1158
2025-01-14T21:45:00,1.08204,1.08216,1.08190,1.08202,1161
2025-01-14T22:00:00,1.08202,1.08214,1.08187,1.08199,1164
2025-01-14T22:15:00,1.08199,1.08211,1.08184,1.08196,1167
2025-01-14T22:30:00,1.08196,1.08208,1.08182,1.08194,1170
2025-01-14T22:45:00,1.08194,1.08206,1.08179,1.08191,1173
2025-01-14T23:00:00,1.08191,1.08203,1.08176,1.08188,1176
2025-01-14T23:15:00,1.08188,1.08200,1.08173,1.08185,1179
2025-01-14T23:30:00,1.08185,1.08197,1.08171,1.08183,1182
2025-01-14T23:45:00,1.08183,1.08195,1.08169,1.08181,1185
2025-01-15T00:00:00,1.08181,1.08193,1.08167,1.08179,900
2025-01-15T00:15:00,1.08179,1.08191,1.08166,1.08178,903
2025-01-15T00:30:00,1.08178,1.08190,1.08165,1.08177,906
2025-01-15T00:45:00,1.08177,1.08189,1.08164,1.08176,909
2025-01-15T01:00:00,1.08176,1.08189,1.08164,1.08177,912
2025-01-15T01:15:00,1.08177,1.08189,1.08165,1.08177,915
2025-01-15T01:30:00,1.08177,1.08190,1.08165,1.08178,918
2025-01-15T01:45:00,1.08178,1.08192,1.08166,1.08180,921
2025-01-15T02:00:00,1.08180,1.08194,1.08168,1.08182,924
2025-01-15T02:15:00,1.08182,1.08196,1.08170,1.08184,927
2025-01-15T02:30:00,1.08184,1.08199,1.08172,1.08187,930
2025-01-15T02:45:00,1.08187,1.08202,1.08175,1.08190,933
2025-01-15T03:00:00,1.08190,1.08205,1.08178,1.08193,936
2025-01-15T03:15:00,1.08193,1.08208,1.08181,1.08196,939
2025-01-15T03:30:00,1.08196,1.08211,1.08184,1.08199,942
2025-01-15T03:45:00,1.08199,1.08215,1.08187,1.08203,945
2025-01-15T04:00:00,1.08203,1.08218,1.08191,1.08206,948
2025-01-15T04:15:00,1.08206,1.08221,1.08194,1.08209,951
2025-01-15T04:30:00,1.08209,1.08223,1.08197,1.08211,954
2025-01-15T04:45:00,1.08211,1.08225,1.08199,1.08213,957
2025-01-15T05:00:00,1.08213,1.08227,1.08201,1.08215,960
2025-01-15T05:15:00,1.08215,1.08228,1.08203,1.08216,963
2025-01-15T05:30:00,1.08216,1.08229,1.08204,1.08217,966
2025-01-15T05:45:00,1.08217,1.08230,1.08205,1.08218,969
2025-01-15T06:00:00,1.08218,1.08230,1.08205,1.08217,972
2025-01-15T06:15:00,1.08217,1.08229,1.08205,1.08217,975
2025-01-15T06:30:00,1.08217,1.08229,1.08204,1.08216,978
2025-01-15T06:45:00,1.08216,1.08228,1.08202,1.08214,981
2025-01-15T07:00:00,1.08214,1.08226,1.08200,1.08212,984
2025-01-15T07:15:00,1.08212,1.08224,1.08198,1.08210,987
2025-01-15T07:30:00,1.08210,1.08222,1.08196,1.08208,990
2025-01-15T07:45:00,1.08208,1.08220,1.08193,1.08205,993
2025-01-15T08:00:00,1.08205,1.08217,1.08191,1.08203,996
2025-01-15T08:15:00,1.08203,1.08215,1.08188,1.08200,999
2025-01-15T08:30:00,1.08200,1.08212,1.08185,1.08197,1002
2025-01-15T08:45:00,1.08197,1.08209,1.08183,1.08195,1005
2025-01-15T09:00:00,1.08195,1.08207,1.08181,1.08193,1008
2025-01-15T09:15:00,1.08193,1.08205,1.08179,1.08191,1011
2025-01-15T09:30:00,1.08191,1.08203,1.08177,1.08189,1014
2025-01-15T09:45:00,1.08189,1.08201,1.08176,1.08188,1017
2025-01-15T10:00:00,1.08188,1.08200,1.08176,1.08188,1020
2025-01-15T10:15:00,1.08188,1.08200,1.08176,1.08188,1023
2025-01-15T10:30:00,1.08188,1.08200,1.08176,1.08188,1026
2025-01-15T10:45:00,1.08188,1.08201,1.08176,1.08189,1029
2025-01-15T11:00:00,1.08189,1.08202,1.08177,1.08190,1032
2025-01-15T11:15:00,1.08190,1.08204,1.08178,1.08192,1035
2025-01-15T11:30:00,1.08192,1.08206,1.08180,1.08194,1038
2025-01-15T11:45:00,1.08194,1.08209,1.08182,1.08197,1041
2025-01-15T12:00:00,1.08197,1.08212,1.08185,1.08200,1044
2025-01-15T12:15:00,1.08200,1.08215,1.08188,1.08203,1047
2025-01-15T12:30:00,1.08203,1.08218,1.08191,1.08206,1050
2025-01-15T12:45:00,1.08206,1.08222,1.08194,1.08210,1053
2025-01-15T13:00:00,1.08210,1.08225,1.08198,1.08213,1056
2025-01-15T13:15:00,1.08213,1.08228,1.08201,1.08216,1059
2025-01-15T13:30:00,1.08216,1.08231,1.08204,1.08219,1062
2025-01-15T13:45:00,1.08219,1.08234,1.08207,1.08222,1065
2025-01-15T14:00:00,1.08222,1.08237,1.08210,1.08225,1068
2025-01-15T14:15:00,1.08225,1.08239,1.08213,1.08227,1071
2025-01-15T14:30:00,1.08227,1.08241,1.08215,1.08229,1074
2025-01-15T14:45:00,1.08229,1.08242,1.08217,1.08230,1077
2025-01-15T15:00:00,1.08230,1.08243,1.08218,1.08231,1080
2025-01-15T15:15:00,1.08231,1.08243,1.08219,1.08231,1083
2025-01-15T15:30:00,1.08231,1.08243,1.08219,1.08231,1086
2025-01-15T15:45:00,1.08231,1.08243,1.08218,1.08230,1089
2025-01-15T16:00:00,1.08230,1.08242,1.08217,1.08229,1092
2025-01-15T16:15:00,1.08229,1.08241,1.08215,1.08227,1095
2025-01-15T16:30:00,1.08227,1.08239,1.08213,1.08225,1098
2025-01-15T16:45:00,1.08225,1.08237,1.08211,1.08223,1101
2025-01-15T17:00:00,1.08223,1.08235,1.08208,1.08220,1104
2025-01-15T17:15:00,1.08220,1.08232,1.08206,1.08218,1107
2025-01-15T17:30:00,1.08218,1.08230,1.08203,1.08215,1110
2025-01-15T17:45:00,1.08215,1.08227,1.08201,1.08213,1113
2025-01-15T18:00:00,1.08213,1.08225,1.08198,1.08210,1116
2025-01-15T18:15:00,1.08210,1.08222,1.08196,1.08208,1119
2025-01-15T18:30:00,1.08208,1.08220,1.08194,1.08206,1122
2025-01-15T18:45:00,1.08206,1.08218,1.08192,1.08204,1125
2025-01-15T19:00:00,1.08204,1.08216,1.08190,1.08202,1128
2025-01-15T19:15:00,1.08202,1.08214,1.08189,1.08201,1131
2025-01-15T19:30:00,1.08201,1.08213,1.08189,1.08201,1134
2025-01-15T19:45:00,1.08201,1.08213,1.08189,1.08201,1137
2025-01-15T20:00:00,1.08201,1.08213,1.08189,1.08201,1140
2025-01-15T20:15:00,1.08201,1.08214,1.08189,1.08202,1143
2025-01-15T20:30:00,1.08202,1.08216,1.08190,1.08204,1146
2025-01-15T20:45:00,1.08204,1.08218,1.08192,1.08206,1149
2025-01-15T21:00:00,1.08206,1.08220,1.08194,1.08208,1152
2025-01-15T21:15:00,1.08208,1.08223,1.08196,1.08211,1155
2025-01-15T21:30:00,1.08211,1.08226,1.08199,1.08214,1158
2025-01-15T21:45:00,1.08214,1.08229,1.08202,1.08217,1161
2025-01-15T22:00:00,1.08217,1.08232,1.08205,1.08220,1164
2025-01-15T22:15:00,1.08220,1.08235,1.08208,1.08223,1167
2025-01-15T22:30:00,1.08223,1.08238,1.08211,1.08226,1170
2025-01-15T22:45:00,1.08226,1.08241,1.08214,1.08229,1173
2025-01-15T23:00:00,1.08229,1.08244,1.08217,1.08232,1176
2025-01-15T23:15:00,1.08232,1.08247,1.08220,1.08235,1179
2025-01-15T23:30:00,1.08235,1.08249,1.08223,1.08237,1182
2025-01-15T23:45:00,1.08237,1.08251,1.08225,1.08239,1185
2025-01-16T00:00:00,1.08239,1.08253,1.08227,1.08241,900
2025-01-16T00:15:00,1.08241,1.08253,1.08229,1.08241,903
2025-01-16T00:30:00,1.08241,1.08254,1.08229,1.08242,906
2025-01-16T00:45:00,1.08242,1.08254,1.08230,1.08242,909
2025-01-16T01:00:00,1.08242,1.08254,1.08229,1.08241,912
2025-01-16T01:15:00,1.08241,1.08253,1.08228,1.08240,915
2025-01-16T01:30:00,1.08240,1.08252,1.08227,1.08239,918
2025-01-16T01:45:00,1.08239,1.08251,1.08225,1.08237,921
2025-01-16T02:00:00,1.08237,1.08249,1.08223,1.08235,924
2025-01-16T02:15:00,1.08235,1.08247,1.08220,1.08232,927
2025-01-16T02:30:00,1.08232,1.08244,1.08218,1.08230,930
2025-01-16T02:45:00,1.08230,1.08242,1.08215,1.08227,933
2025-01-16T03:00:00,1.08227,1.08239,1.08212,1.08224,936
2025-01-16T03:15:00,1.08224,1.08236,1.08209,1.08221,939
2025-01-16T03:30:00,1.08221,1.08233,1.08207,1.08219,942
2025-01-16T03:45:00,1.08219,1.08231,1.08204,1.08216,945
2025-01-16T04:00:00,1.08216,1.08228,1.08202,1.08214,948
2025-01-16T04:15:00,1.08214,1.08226,1.08200,1.08212,951
2025-01-16T04:30:00,1.08212,1.08224,1.08199,1.08211,954
2025-01-16T04:45:00,1.08211,1.08223,1.08198,1.08210,957
2025-01-16T05:00:00,1.08210,1.08222,1.08197,1.08209,960
2025-01-16T05:15:00,1.08209,1.08221,1.08197,1.08209,963
2025-01-16T05:30:00,1.08209,1.08221,1.08197,1.08209,966
2025-01-16T05:45:00,1.08209,1.08222,1.08197,1.08210,969
2025-01-16T06:00:00,1.08210,1.08224,1.08198,1.08212,972
2025-01-16T06:15:00,1.08212,1.08225,1.08200,1.08213,975
2025-01-16T06:30:00,1.08213,1.08228,1.08201,1.08216,978
2025-01-16T06:45:00,1.08216,1.08230,1.08204,1.08218,981
2025-01-16T07:00:00,1.08218,1.08233,1.08206,1.08221,984
2025-01-16T07:15:00,1.08221,1.08236,1.08209,1.08224,987
2025-01-16T07:30:00,1.08224,1.08239,1.08212,1.08227,990
2025-01-16T07:45:00,1.08227,1.08242,1.08215,1.08230,993
2025-01-16T08:00:00,1.08230,1.08245,1.08218,1.08233,996
2025-01-16T08:15:00,1.08233,1.08248,1.08221,1.08236,999
2025-01-16T08:30:00,1.08236,1.08250,1.08224,1.08238,1002
2025-01-16T08:45:00,1.08238,1.08253,1.08226,1.08241,1005
2025-01-16T09:00:00,1.08241,1.08255,1.08229,1.08243,1008
2025-01-16T09:15:00,1.08243,1.08256,1.08231,1.08244,1011
2025-01-16T09:30:00,1.08244,1.08257,1.08232,1.08245,1014
2025-01-16T09:45:00,1.08245,1.08258,1.08233,1.08246,1017
2025-01-16T10:00:00,1.08246,1.08258,1.08234,1.08246,1020
2025-01-16T10:15:00,1.08246,1.08258,1.08234,1.08246,1023
2025-01-16T10:30:00,1.08246,1.08258,1.08233,1.08245,1026
2025-01-16T10:45:00,1.08245,1.08257,1.08231,1.08243,1029
2025-01-16T11:00:00,1.08243,1.08255,1.08230,1.08242,1032
2025-01-16T11:15:00,1.08242,1.08254,1.08227,1.08239,1035
2025-01-16T11:30:00,1.08239,1.08251,1.08225,1.08237,1038
2025-01-16T11:45:00,1.08237,1.08249,1.08222,1.08234,1041
2025-01-16T12:00:00,1.08234,1.08246,1.08219,1.08231,1044
2025-01-16T12:15:00,1.08231,1.08243,1.08216,1.08228,1047
2025-01-16T12:30:00,1.08228,1.08240,1.08213,1.08225,1050
2025-01-16T12:45:00,1.08225,1.08237,1.08210,1.08222,1053
2025-01-16T13:00:00,1.08222,1.08234,1.08207,1.08219,1056
2025-01-16T13:15:00,1.08219,1.08231,1.08205,1.08217,1059
2025-01-16T13:30:00,1.08217,1.08229,1.08203,1.08215,1062
2025-01-16T13:45:00,1.08215,1.08227,1.08201,1.08213,1065
2025-01-16T14:00:00,1.08213,1.08225,1.08199,1.08211,1068
2025-01-16T14:15:00,1.08211,1.08223,1.08198,1.08210,1071
2025-01-16T14:30:00,1.08210,1.08222,1.08198,1.08210,1074
2025-01-16T14:45:00,1.08210,1.08222,1.08197,1.08209,1077
2025-01-16T15:00:00,1.08209,1.08222,1.08197,1.08210,1080
2025-01-16T15:15:00,1.08210,1.08223,1.08198,1.08211,1083
2025-01-16T15:30:00,1.08211,1.08224,1.08199,1.08212,1086
2025-01-16T15:45:00,1.08212,1.08226,1.08200,1.08214,1089
2025-01-16T16:00:00,1.08214,1.08228,1.08202,1.08216,1092
2025-01-16T16:15:00,1.08216,1.08231,1.08204,1.08219,1095
2025-01-16T16:30:00,1.08219,1.08233,1.08207,1.08221,1098
2025-01-16T16:45:00,1.08221,1.08236,1.08209,1.08224,1101
2025-01-16T17:00:00,1.08224,1.08239,1.08212,1.08227,1104
2025-01-16T17:15:00,1.08227,1.08242,1.08215,1.08230,1107
2025-01-16T17:30:00,1.08230,1.08245,1.08218,1.08233,1110
2025-01-16T17:45:00,1.08233,1.08247,1.08221,1.08235,1113
2025-01-16T18:00:00,1.08235,1.08250,1.08223,1.08238,1116
2025-01-16T18:15:00,1.08238,1.08252,1.08226,1.08240,1119
2025-01-16T18:30:00,1.08240,1.08254,1.08228,1.08242,1122
2025-01-16T18:45:00,1.08242,1.08255,1.08230,1.08243,1125
2025-01-16T19:00:00,1.08243,1.08256,1.08231,1.08244,1128
2025-01-16T19:15:00,1.08244,1.08256,1.08232,1.08244,1131
2025-01-16T19:30:00,1.08244,1.08256,1.08232,1.08244,1134
2025-01-16T19:45:00,1.08244,1.08256,1.08232,1.08244,1137
2025-01-16T20:00:00,1.08244,1.08256,1.08230,1.08242,1140
2025-01-16T20:15:00,1.08242,1.08254,1.08229,1.08241,1143
2025-01-16T20:30:00,1.08241,1.08253,1.08227,1.08239,1146
2025-01-16T20:45:00,1.08239,1.08251,1.08225,1.08237,1149
2025-01-16T21:00:00,1.08237,1.08249,1.08222,1.08234,1152
2025-01-16T21:15:00,1.08234,1.08246,1.08219,1.08231,1155
2025-01-16T21:30:00,1.08231,1.08243,1.08216,1.08228,1158
2025-01-16T21:45:00,1.08228,1.08240,1.08213,1.08225,1161
2025-01-16T22:00:00,1.08225,1.08237,1.08210,1.08222,1164
2025-01-16T22:15:00,1.08222,1.08234,1.08207,1.08219,1167
2025-01-16T22:30:00,1.08219,1.08231,1.08204,1.08216,1170
2025-01-16T22:45:00,1.08216,1.08228,1.08202,1.08214,1173
2025-01-16T23:00:00,1.08214,1.08226,1.08200,1.08212,1176
2025-01-16T23:15:00,1.08212,1.08224,1.08198,1.08210,1179
2025-01-16T23:30:00,1.08210,1.08222,1.08197,1.08209,1182
2025-01-16T23:45:00,1.08209,1.08221,1.08196,1.08208,1185
2025-01-17T00:00:00,1.08208,1.08220,1.08195,1.08207,900
2025-01-17T00:15:00,1.08207,1.08220,1.08195,1.08208,903
2025-01-17T00:30:00,1.08208,1.08220,1.08196,1.08208,906
2025-01-17T00:45:00,1.08208,1.08221,1.08196,1.08209,909
2025-01-17T01:00:00,1.08209,1.08223,1.08197,1.08211,912
2025-01-17T01:15:00,1.08211,1.08225,1.08199,1.08213,915
2025-01-17T01:30:00,1.08213,1.08227,1.08201,1.08215,918
2025-01-17T01:45:00,1.08215,1.08230,1.08203,1.08218,921
2025-01-17T02:00:00,1.08218,1.08232,1.08206,1.08220,924
2025-01-17T02:15:00,1.08220,1.08235,1.08208,1.08223,927
2025-01-17T02:30:00,1.08223,1.08238,1.08211,1.08226,930
2025-01-17T02:45:00,1.08226,1.08241,1.08214,1.08229,933
2025-01-17T03:00:00,1.08229,1.08244,1.08217,1.08232,936
2025-01-17T03:15:00,1.08232,1.08247,1.08220,1.08235,939
2025-01-17T03:30:00,1.08235,1.08249,1.08223,1.08237,942
2025-01-17T03:45:00,1.08237,1.08252,1.08225,1.08240,945
2025-01-17T04:00:00,1.08240,1.08253,1.08228,1.08241,948
2025-01-17T04:15:00,1.08241,1.08255,1.08229,1.08243,951
2025-01-17T04:30:00,1.08243,1.08255,1.08231,1.08243,954
2025-01-17T04:45:00,1.08243,1.08256,1.08231,1.08244,957
2025-01-17T05:00:00,1.08244,1.08256,1.08232,1.08244,960
2025-01-17T05:15:00,1.08244,1.08256,1.08231,1.08243,963
2025-01-17T05:30:00,1.08243,1.08255,1.08230,1.08242,966
2025-01-17T05:45:00,1.08242,1.08254,1.08228,1.08240,969
2025-01-17T06:00:00,1.08240,1.08252,1.08227,1.08239,972
2025-01-17T06:15:00,1.08239,1.08251,1.08224,1.08236,975
2025-01-17T06:30:00,1.08236,1.08248,1.08222,1.08234,978
2025-01-17T06:45:00,1.08234,1.08246,1.08219,1.08231,981
2025-01-17T07:00:00,1.08231,1.08243,1.08216,1.08228,984
2025-01-17T07:15:00,1.08228,1.08240,1.08213,1.08225,987
2025-01-17T07:30:00,1.08225,1.08237,1.08211,1.08223,990
2025-01-17T07:45:00,1.08223,1.08235,1.08208,1.08220,993
2025-01-17T08:00:00,1.08220,1.08232,1.08205,1.08217,996
2025-01-17T08:15:00,1.08217,1.08229,1.08203,1.08215,999
2025-01-17T08:30:00,1.08215,1.08227,1.08201,1.08213,1002
2025-01-17T08:45:00,1.08213,1.08225,1.08200,1.08212,1005
2025-01-17T09:00:00,1.08212,1.08224,1.08199,1.08211,1008
2025-01-17T09:15:00,1.08211,1.08223,1.08198,1.08210,1011
2025-01-17T09:30:00,1.08210,1.08222,1.08198,1.08210,1014
2025-01-17T09:45:00,1.08210,1.08223,1.08198,1.08211,1017
2025-01-17T10:00:00,1.08211,1.08224,1.08199,1.08212,1020
2025-01-17T10:15:00,1.08212,1.08225,1.08200,1.08213,1023
2025-01-17T10:30:00,1.08213,1.08227,1.08201,1.08215,1026
2025-01-17T10:45:00,1.08215,1.08229,1.08203,1.08217,1029
2025-01-17T11:00:00,1.08217,1.08232,1.08205,1.08220,1032
2025-01-17T11:15:00,1.08220,1.08235,1.08208,1.08223,1035
2025-01-17T11:30:00,1.08223,1.08238,1.08211,1.08226,1038
2025-01-17T11:45:00,1.08226,1.08241,1.08214,1.08229,1041
2025-01-17T12:00:00,1.08229,1.08244,1.08217,1.08232,1044
2025-01-17T12:15:00,1.08232,1.08247,1.08220,1.08235,1047
2025-01-17T12:30:00,1.08235,1.08250,1.08223,1.08238,1050
2025-01-17T12:45:00,1.08238,1.08253,1.08226,1.08241,1053
2025-01-17T13:00:00,1.08241,1.08256,1.08229,1.08244,1056
2025-01-17T13:15:00,1.08244,1.08258,1.08232,1.08246,1059
2025-01-17T13:30:00,1.08246,1.08260,1.08234,1.08248,1062
2025-01-17T13:45:00,1.08248,1.08261,1.08236,1.08249,1065
2025-01-17T14:00:00,1.08249,1.08262,1.08237,1.08250,1068
2025-01-17T14:15:00,1.08250,1.08263,1.08238,1.08251,1071
2025-01-17T14:30:00,1.08251,1.08263,1.08238,1.08250,1074
2025-01-17T14:45:00,1.08250,1.08262,1.08238,1.08250,1077
2025-01-17T15:00:00,1.08250,1.08262,1.08237,1.08249,1080
2025-01-17T15:15:00,1.08249,1.08261,1.08235,1.08247,1083
2025-01-17T15:30:00,1.08247,1.08259,1.08234,1.08246,1086
2025-01-17T15:45:00,1.08246,1.08258,1.08231,1.08243,1089
2025-01-17T16:00:00,1.08243,1.08255,1.08229,1.08241,1092
2025-01-17T16:15:00,1.08241,1.08253,1.08227,1.08239,1095
2025-01-17T16:30:00,1.08239,1.08251,1.08224,1.08236,1098
2025-01-17T16:45:00,1.08236,1.08248,1.08221,1.08233,1101
2025-01-17T17:00:00,1.08233,1.08245,1.08219,1.08231,1104
2025-01-17T17:15:00,1.08231,1.08243,1.08216,1.08228,1107
2025-01-17T17:30:00,1.08228,1.08240,1.08214,1.08226,1110
2025-01-17T17:45:00,1.08226,1.08238,1.08212,1.08224,1113
2025-01-17T18:00:00,1.08224,1.08236,1.08210,1.08222,1116
2025-01-17T18:15:00,1.08222,1.08234,1.08209,1.08221,1119
2025-01-17T18:30:00,1.08221,1.08233,1.08209,1.08221,1122
2025-01-17T18:45:00,1.08221,1.08233,1.08208,1.08220,1125
2025-01-17T19:00:00,1.08220,1.08233,1.08208,1.08221,1128
2025-01-17T19:15:00,1.08221,1.08233,1.08209,1.08221,1131
2025-01-17T19:30:00,1.08221,1.08235,1.08209,1.08223,1134
2025-01-17T19:45:00,1.08223,1.08236,1.08211,1.08224,1137
2025-01-17T20:00:00,1.08224,1.08239,1.08212,1.08227,1140
2025-01-17T20:15:00,1.08227,1.08241,1.08215,1.08229,1143
2025-01-17T20:30:00,1.08229,1.08244,1.08217,1.08232,1146
2025-01-17T20:45:00,1.08232,1.08247,1.08220,1.08235,1149
2025-01-17T21:00:00,1.08235,1.08250,1.08223,1.08238,1152
2025-01-17T21:15:00,1.08238,1.08254,1.08226,1.08242,1155
2025-01-17T21:30:00,1.08242,1.08257,1.08230,1.08245,1158
2025-01-17T21:45:00,1.08245,1.08260,1.08233,1.08248,1161
2025-01-17T22:00:00,1.08248,1.08263,1.08236,1.08251,1164
2025-01-17T22:15:00,1.08251,1.08266,1.08239,1.08254,1167
2025-01-17T22:30:00,1.08254,1.08269,1.08242,1.08257,1170
2025-01-17T22:45:00,1.08257,1.08271,1.08245,1.08259,1173
2025-01-17T23:00:00,1.08259,1.08273,1.08247,1.08261,1176
2025-01-17T23:15:00,1.08261,1.08274,1.08249,1.08262,1179
2025-01-17T23:30:00,1.08262,1.08275,1.08250,1.08263,1182
2025-01-17T23:45:00,1.08263,1.08275,1.08251,1.08263,1185
2025-01-18T00:00:00,1.08263,1.08275,1.08251,1.08263,900
2025-01-18T00:15:00,1.08263,1.08275,1.08251,1.08263,903
2025-01-18T00:30:00,1.08263,1.08275,1.08250,1.08262,906
2025-01-18T00:45:00,1.08262,1.08274,1.08248,1.08260,909
2025-01-18T01:00:00,1.08260,1.08272,1.08246,1.08258,912
2025-01-18T01:15:00,1.08258,1.08270,1.08244,1.08256,915
2025-01-18T01:30:00,1.08256,1.08268,1.08242,1.08254,918
2025-01-18T01:45:00,1.08254,1.08266,1.08239,1.08251,921
2025-01-18T02:00:00,1.08251,1.08263,1.08236,1.08248,924
2025-01-18T02:15:00,1.08248,1.08260,1.08234,1.08246,927
2025-01-18T02:30:00,1.08246,1.08258,1.08231,1.08243,930
2025-01-18T02:45:00,1.08243,1.08255,1.08229,1.08241,933
2025-01-18T03:00:00,1.08241,1.08253,1.08227,1.08239,936
2025-01-18T03:15:00,1.08239,1.08251,1.08225,1.08237,939
2025-01-18T03:30:00,1.08237,1.08249,1.08223,1.08235,942
2025-01-18T03:45:00,1.08235,1.08247,1.08222,1.08234,945
2025-01-18T04:00:00,1.08234,1.08246,1.08222,1.08234,948
2025-01-18T04:15:00,1.08234,1.08246,1.08222,1.08234,951
2025-01-18T04:30:00,1.08234,1.08246,1.08222,1.08234,954
2025-01-18T04:45:00,1.08234,1.08247,1.08222,1.08235,957
2025-01-18T05:00:00,1.08235,1.08248,1.08223,1.08236,960
2025-01-18T05:15:00,1.08236,1.08250,1.08224,1.08238,963
2025-01-18T05:30:00,1.08238,1.08253,1.08226,1.08241,966
2025-01-18T05:45:00,1.08241,1.08255,1.08229,1.08243,969
2025-01-18T06:00:00,1.08243,1.08258,1.08231,1.08246,972
2025-01-18T06:15:00,1.08246,1.08261,1.08234,1.08249,975
2025-01-18T06:30:00,1.08249,1.08264,1.08237,1.08252,978
2025-01-18T06:45:00,1.08252,1.08268,1.08240,1.08256,981
2025-01-18T07:00:00,1.08256,1.08271,1.08244,1.08259,984
2025-01-18T07:15:00,1.08259,1.08274,1.08247,1.08262,987
2025-01-18T07:30:00,1.08262,1.08277,1.08250,1.08265,990
